5.970582, 6.448434, 20
6.096765, 6.309119, 20
6.220203, 6.171936, 20
6.340984, 6.039028, 20
6.459222, 5.911889, 20
6.575051, 5.791460, 20
6.688616, 5.678254, 20
6.800065, 5.572450, 20
6.909545, 5.473991, 20
7.017198, 5.382656, 20
7.123160, 5.298115, 20
7.227560, 5.219975, 20
7.324193, 4.831655, 20
7.389038, 3.242280, 20
7.453050, 3.200599, 20
7.516163, 3.155653, 20
7.578306, 3.107150, 20
7.639402, 3.054780, 20
7.699366, 2.998212, 20
7.758108, 2.937104, 20
7.815530, 2.871105, 20
7.871528, 2.799864, 20
7.925989, 2.723048, 20
7.978796, 2.640362, 20
8.029827, 2.551573, 20
8.078958, 2.456550, 20
8.126065, 2.355314, 20
8.171026, 2.248095, 20
8.213735, 2.135405, 20
8.254097, 2.018121, 20
8.292048, 1.897574, 20
8.327561, 1.775623, 20
8.360655, 1.654719, 20
8.391414, 1.537916, 20
8.419990, 1.428814, 20
8.446618, 1.331411, 20
8.471615, 1.249855, 20
8.495377, 1.188093, 20
8.518367, 1.149473, 20
8.541094, 1.136351, 20
8.564089, 1.149791, 20
8.587878, 1.189416, 20
8.612947, 1.253459, 20
8.639727, 1.338992, 20
8.668572, 1.442283, 20
8.699757, 1.559208, 20
8.733469, 1.685628, 20
8.769823, 1.817697, 20
8.808829, 1.950285, 20
8.850325, 2.074819, 20
8.894001, 2.183785, 20
8.939510, 2.275435, 20
8.986578, 2.353429, 20
9.035002, 2.421180, 20
9.084581, 2.478965, 20
9.135126, 2.527266, 20
9.186460, 2.566679, 20
9.238417, 2.597854, 20
9.290846, 2.621453, 20
9.343609, 2.638127, 20
9.396578, 2.648489, 20
9.449641, 2.653117, 20
9.502692, 2.652539, 20
9.555636, 2.647239, 20
9.608389, 2.637652, 20
9.660873, 2.624174, 20
9.713016, 2.607157, 20
9.764754, 2.586917, 20
9.816029, 2.563736, 20
9.866786, 2.537866, 20
9.916977, 2.509531, 20
9.966556, 2.478929, 20
10.015480, 2.446239, 20
10.063713, 2.411619, 20
10.111217, 2.375208, 20
10.157960, 2.337133, 20
10.203910, 2.297505, 20
10.249038, 2.256423, 20
10.293318, 2.213975, 20
10.336722, 2.170241, 20
10.379228, 2.125291, 20
10.420812, 2.079188, 20
10.461452, 2.031990, 20
10.501127, 1.983747, 20
10.539817, 1.934505, 20
10.577503, 1.884306, 20
10.614167, 1.833189, 20
10.649790, 1.781188, 20
10.684357, 1.728334, 20
10.717850, 1.674659, 20
10.750254, 1.620190, 20
10.781553, 1.564954, 20
10.811733, 1.508976, 20
10.840778, 1.452280, 20
10.868676, 1.394892, 20
10.895413, 1.336834, 20
10.920975, 1.278131, 20
10.945352, 1.218805, 20
10.968529, 1.158882, 20
10.990497, 1.098385, 20
11.011244, 1.037340, 20
11.030759, 0.975773, 20
11.049033, 0.913709, 20
11.066057, 0.851177, 20
11.081821, 0.788203, 20
11.096317, 0.724818, 20
11.109538, 0.661052, 20
11.121477, 0.596934, 20
11.132127, 0.532498, 20
11.141483, 0.467775, 20
11.149538, 0.402798, 20
11.156291, 0.337602, 20
11.161735, 0.272222, 20
11.165869, 0.206692, 20
11.168690, 0.141048, 20
11.170274, 0.079213, 20
11.170918, 0.032188, 20
11.171059, 0.007075, 20
11.171059, 0.000000, 20
