3.228968, 1.550934, 20
3.262774, 1.690319, 20
3.299325, 1.827567, 20
3.338536, 1.960534, 20
3.380291, 2.087726, 20
3.424455, 2.208202, 20
3.470884, 2.321450, 20
3.519429, 2.427290, 20
3.569945, 2.525780, 20
3.622288, 2.617143, 20
3.676322, 2.701708, 20
3.731919, 2.779868, 20
3.795106, 3.159335, 20
3.890259, 4.757660, 20
3.986246, 4.799333, 20
4.083131, 4.844272, 20
4.180987, 4.892766, 20
4.279889, 4.945126, 20
4.379923, 5.001682, 20
4.481178, 5.062777, 20
4.583754, 5.128761, 20
4.687753, 5.199985, 20
4.793289, 5.276780, 20
4.900478, 5.359443, 20
5.009442, 5.448206, 20
5.120306, 5.543199, 20
5.233194, 5.644401, 20
5.348226, 5.751582, 20
5.465510, 5.864229, 20
5.585139, 5.981465, 20
5.707179, 6.101961, 20
5.831656, 6.223856, 20
5.958550, 6.344701, 20
6.087779, 6.461445, 20
6.219189, 6.570490, 20
6.352545, 6.667838, 20
6.487532, 6.749348, 20
6.623754, 6.811074, 20
6.760747, 6.849671, 20
6.898003, 6.862785, 20
7.034990, 6.849353, 20
7.171185, 6.809752, 20
7.306100, 6.745746, 20
7.439305, 6.660262, 20
7.570446, 6.557027, 20
7.699249, 6.440164, 20
7.825525, 6.313808, 20
7.949161, 6.181801, 20
8.070005, 6.042217, 20
8.187680, 5.883730, 20
8.301700, 5.701007, 20
8.411757, 5.502852, 20
8.517867, 5.305502, 20
8.620235, 5.118388, 20
8.719060, 4.941232, 20
8.814531, 4.773554, 20
8.906826, 4.614761, 20
8.996110, 4.464201, 20
9.082534, 4.321214, 20
9.166237, 4.185150, 20
9.247345, 4.055394, 20
9.325973, 3.931372, 20
9.402224, 3.812553, 20
9.476193, 3.698456, 20
9.547966, 3.588644, 20
9.617620, 3.482723, 20
9.685227, 3.380340, 20
9.750851, 3.281179, 20
9.814550, 3.184959, 20
9.876378, 3.091428, 20
9.936386, 3.000362, 20
9.994617, 2.911562, 20
10.051114, 2.824850, 20
10.105915, 2.740068, 20
10.159057, 2.657076, 20
10.210572, 2.575748, 20
10.260491, 2.495974, 20
10.308844, 2.417653, 20
10.355658, 2.340698, 20
10.400959, 2.265030, 20
10.444770, 2.190577, 20
10.487116, 2.117276, 20
10.528017, 2.045072, 20
10.567495, 1.973912, 20
10.605570, 1.903750, 20
10.642261, 1.834546, 20
10.677587, 1.766260, 20
10.711564, 1.698859, 20
10.744210, 1.632309, 20
10.775541, 1.566581, 20
10.805574, 1.501647, 20
10.834324, 1.437480, 20
10.861805, 1.374056, 20
10.888032, 1.311348, 20
10.913019, 1.249333, 20
10.936779, 1.187988, 20
10.959324, 1.127289, 20
10.980669, 1.067211, 20
11.000823, 1.007731, 20
11.019800, 0.948825, 20
11.037609, 0.890467, 20
11.054262, 0.832632, 20
11.069767, 0.775292, 20
11.084136, 0.718422, 20
11.097376, 0.661992, 20
11.109495, 0.605974, 20
11.120502, 0.550338, 20
11.130403, 0.495052, 20
11.139205, 0.440086, 20
11.146913, 0.385406, 20
11.153532, 0.330980, 20
11.159068, 0.276773, 20
11.163523, 0.222750, 20
11.166900, 0.168877, 20
11.169203, 0.115118, 20
11.170495, 0.064607, 20
11.171020, 0.026243, 20
11.171135, 0.005768, 20
11.171135, 0.000000, 20
